# started on Tue Dec 12 16:07:17 2023

#           time             counts unit events
   450.014835800      4,457,028,184      LLC-stores                                                    (40.00%)
   450.014835800      1,779,074,270      LLC-store-misses                                              (40.00%)
   450.014835800    <not supported>      LLC-prefetch-misses                                         
   480.015831686    955,663,800,848      instructions                                                  (60.00%)
   480.015831686     15,516,744,331      LLC-loads                                                     (60.00%)
   480.015831686      1,331,480,482      LLC-load-misses           #    9.10% of all LL-cache hits     (60.00%)
   480.015831686      4,753,652,989      LLC-stores                                                    (40.00%)
   480.015831686      1,961,356,600      LLC-store-misses                                              (40.00%)
   480.015831686    <not supported>      LLC-prefetch-misses                                         
   510.016856035    886,246,044,370      instructions                                                  (60.00%)
   510.016856035     13,638,866,500      LLC-loads                                                     (60.00%)
   510.016856035      1,198,081,577      LLC-load-misses           #    8.23% of all LL-cache hits     (60.00%)
   510.016856035      4,469,850,697      LLC-stores                                                    (40.00%)
   510.016856035      1,776,659,290      LLC-store-misses                                              (40.00%)
   510.016856035    <not supported>      LLC-prefetch-misses                                         
   540.018902859    967,685,796,179      instructions                                                  (60.00%)
   540.018902859     15,791,591,468      LLC-loads                                                     (60.00%)
   540.018902859      1,329,983,473      LLC-load-misses           #    9.09% of all LL-cache hits     (60.00%)
   540.018902859      4,844,820,347      LLC-stores                                                    (40.00%)
   540.018902859      1,996,778,025      LLC-store-misses                                              (40.00%)
   540.018902859    <not supported>      LLC-prefetch-misses                                         
   570.025125745    874,796,838,718      instructions                                                  (60.01%)
   570.025125745     13,386,434,258      LLC-loads                                                     (60.01%)
   570.025125745      1,211,890,225      LLC-load-misses           #    8.32% of all LL-cache hits     (60.00%)
   570.025125745      4,398,329,695      LLC-stores                                                    (39.99%)
   570.025125745      1,754,176,254      LLC-store-misses                                              (40.00%)
   570.025125745    <not supported>      LLC-prefetch-misses                                         
   600.025994961    977,929,129,248      instructions                                                  (60.00%)
   600.025994961     16,075,529,751      LLC-loads                                                     (60.00%)
   600.025994961      1,349,524,849      LLC-load-misses           #    9.21% of all LL-cache hits     (60.00%)
   600.025994961      4,969,863,334      LLC-stores                                                    (40.00%)
   600.025994961      2,040,818,493      LLC-store-misses                                              (40.00%)
   600.025994961    <not supported>      LLC-prefetch-misses                                         
   630.026902301    862,054,566,884      instructions                                                  (60.00%)
   630.026902301     13,184,280,805      LLC-loads                                                     (60.00%)
   630.026902301      1,233,395,708      LLC-load-misses           #    8.47% of all LL-cache hits     (60.00%)
   630.026902301      4,300,769,227      LLC-stores                                                    (40.00%)
   630.026902301      1,696,398,731      LLC-store-misses                                              (40.00%)
   630.026902301    <not supported>      LLC-prefetch-misses                                         
   660.027800233    979,016,164,046      instructions                                                  (60.00%)
   660.027800233     16,180,159,719      LLC-loads                                                     (60.00%)
   660.027800233      1,359,072,269      LLC-load-misses           #    9.28% of all LL-cache hits     (60.00%)
   660.027800233      4,946,400,688      LLC-stores                                                    (40.00%)
   660.027800233      2,046,718,197      LLC-store-misses                                              (40.00%)
   660.027800233    <not supported>      LLC-prefetch-misses                                         
   690.030063125    832,371,168,182      instructions                                                  (60.00%)
   690.030063125     12,632,166,309      LLC-loads                                                     (60.00%)
   690.030063125      1,206,150,922      LLC-load-misses           #    8.29% of all LL-cache hits     (60.00%)
   690.030063125      4,063,418,464      LLC-stores                                                    (40.00%)
   690.030063125      1,625,715,693      LLC-store-misses                                              (40.00%)
   690.030063125    <not supported>      LLC-prefetch-misses                                         
   720.030979641    986,782,138,811      instructions                                                  (60.00%)
   720.030979641     16,240,597,682      LLC-loads                                                     (60.00%)
   720.030979641      1,353,606,439      LLC-load-misses           #    9.25% of all LL-cache hits     (60.00%)
   720.030979641      5,008,586,193      LLC-stores                                                    (40.00%)
   720.030979641      2,057,197,382      LLC-store-misses                                              (40.00%)
   720.030979641    <not supported>      LLC-prefetch-misses                                         
   750.031876498    806,680,956,453      instructions                                                  (60.00%)
   750.031876498     12,258,594,930      LLC-loads                                                     (60.00%)
   750.031876498      1,165,831,656      LLC-load-misses           #    8.03% of all LL-cache hits     (60.00%)
   750.031876498      3,949,069,733      LLC-stores                                                    (40.00%)
   750.031876498      1,574,153,700      LLC-store-misses                                              (40.00%)
   750.031876498    <not supported>      LLC-prefetch-misses                                         
   780.033208878  1,006,131,521,475      instructions                                                  (60.00%)
   780.033208878     16,667,192,741      LLC-loads                                                     (60.00%)
   780.033208878      1,360,000,492      LLC-load-misses           #    9.30% of all LL-cache hits     (60.00%)
   780.033208878      5,110,205,442      LLC-stores                                                    (40.00%)
   780.033208878      2,120,523,380      LLC-store-misses                                              (40.00%)
   780.033208878    <not supported>      LLC-prefetch-misses                                         
   810.034173009    792,757,423,859      instructions                                                  (60.00%)
   810.034173009     11,955,677,466      LLC-loads                                                     (60.00%)
   810.034173009      1,159,104,614      LLC-load-misses           #    7.99% of all LL-cache hits     (60.00%)
   810.034173009      3,799,515,041      LLC-stores                                                    (40.00%)
   810.034173009      1,534,882,105      LLC-store-misses                                              (40.00%)
   810.034173009    <not supported>      LLC-prefetch-misses                                         
