HashOwner,HashApp,HashFunction,Average,Count,Minimum,Maximum,percentile_Average_0,percentile_Average_1,percentile_Average_25,percentile_Average_50,percentile_Average_75,percentile_Average_99,percentile_Average_100
a175095ccc7009181079b76c0ff0d2edbbb10bae99ec4a01246badb687b6160a,51adeb79ff165d6906fde0b77be345ea433d320c6fefb87b26599a074f574a85,65c4bf1b7fe6a7796d542f0c178b98269f131537076eeb34a5e52808f8486c96,36,3674833,10.0,6246.0,22,25,31,34,39,65,630
1e32bc67163fdcd2cc65d3abb5f7b8e563056f6d4267b8ac3be7978ed0ba5649,d30db47b230823a3dbbbbd8e041e81d3031ba15ac02b5924a474ab96d46d9496,eb7a106387860be5118bcf19a3dfe7b7bd8a36ba268164a9109e0a075ce1a644,14,109087,5.0,4510.0,6,8,9,10,14,81,935
185202764c4785fc7144d8899f09ef3d8a96dcc6e0a4a6764ffedc01bcaaae10,3ae999c451c31d2d9b55dfb56fc2b0d40279fb7207ac2674effed15055b40567,e2335dec24d4dd4f1b87cf98f86c0e579891e5b77319c27fc3e6f7fc87e79735,78,1440,0.0,1406.0,0,0,0,0,0,942,1406
1c5909c9017da0cf0fe655d41cc47ad2a15c6a95bdec7b7373453611b2df7dff,3e9be0dad034df6b0b5915bb3f3b8997e115abbb4dd1ca11664cc1fd442f4e6c,a5b8230ae0bdd82adf06ef357f88d1d70289049c125b146dfb16e972a9a4990d,461,118907,140.0,100258.0,170,208,242,274,375,3478,54921
69f9ecaaef24e8a2dd6c5ad94f2166c0ccb205517201f471d9d2f679931e2f02,ff89f894e5d45bc686b367f52412e4939bfdc18197f55dc12ebff3c022db3ff3,c74707ffe4434c786ad0bb67eabb1e1b003a156651d3b95c85cc986148706d4f,45,476514,17.0,65036.0,19,21,24,26,39,320,6526
88c13bca409198e1183406a0d979462f98489bc2d208cca1b92de278a28e596f,20f106eca9a28dd18dee3fe301d30bb749dbad9520b99f255b7e74af4bc0572a,66d5754135361d034f31cc327e4749e2d0759986aea988ef1c86b743ea6270b0,416,288,5.0,2945.0,5,6,11,12,721,2831,2945
64c3698bab721c818864f417c56ade535c191b453d057331f269fa352afd6534,c3ce937cb80684fe9f299a8823f54d1bfb962199b6f874019c41ade21af60e09,e5cebb1cc5841eb29f8e61e887599314d5773007f36f567d94cf02a6e4581708,58,8641,0.0,11342.0,0,12,18,38,51,714,4130
3a26745c2186daa9ad38f43500320a2a6cf588a695c9bdc4bc589d99753d5d08,24a4863b0a2870be36b63072917a378a993a2bd5c66d627bb58c482af3e4a5c7,5262713c885e190ec78dfb98f89e48c01756821a8aeed08dd1222dafb6592214,5386,480,1707.0,12084.0,1707,1836,4090,5443,6636,9980,12084
9cb5e7e30f81227c73c7ec59ce9ad10327ac4bec216d656cdbf998a4e0aa58cb,0591f41355b1dacacedd8918244d6a36e26ef3d0d70f170e0ce0de461ecb0b84,0c68d72ec2dfbb232c7436e1ac0efe26a4c5b74b757f9967278a0672b8e4b17e,9,288,0.0,46.0,0,0,0,15,15,32,46
8509ee974d1c344a8e7874505e069136c560b2e2b0ebb944af39461bb952a8db,b1dfdaf804671d4e98f5822142aea6309e9a2b0714c803ce088e5341ad0acbaa,19d692797ee5c43999810e3ad91fd92e7fc02de39977052521558aea3e46bf2d,1242,740,299.0,10798.0,299,368,469,571,1721,6243,10798
63df872011e8ec65c36c34e92e60d24f02829370175316fa79a6ec3d58ad5449,1c7b926b8bf2549b994132d7abcf5c56bd4139a9ba6ce67861bc412f493fc343,dea0644b84f29b0c38b6990489f6e8def5fcc8e60d97af578a941ad404aa6216,42308,1446,42022.0,103492.0,42022,42032,42066,42084,42113,42763,103492
d8dbbd9e2962bd4e176ad8f43880615455d5a0e4200f6390d3b48d625b58d6d7,d060548c5ced4ad8750794f4ecef3acb41dfab848e4b11fd874b210dd731915e,b2dc0254d766193cd30ec2a8570247aa672405fcb2831051f90487a20a39f167,4,1236,1.0,27.0,1,1,2,4,7,9,26
cb791108d272a0058e375b05697e6b7708fec54bbfef1cb2db71e91669f89d89,0763dc6f6e1652a2d426a6882aaedc0aed5f1e368c176cdd35c4cbe012d52357,d7817f27c11c680d7d214dae7e7e172b045f05d2537e9a2a1999d63d465fa950,30,288,0.0,218.0,0,0,15,18,32,187,218
0d7ee764b0f52bbae0c8cd195ed1ab74aa0d6728a668aec4f5b58224262bab84,51180c4b14fa342bb3eb63af5808c285d0d2b7a33d4f0de6cc257427c53c9593,bbb8f9b51cc26489b88ec6e7e1dbb5be847cfe70c7e139fd4802ec0f96dde0ab,209,1440,3.0,7127.0,3,3,5,75,150,1164,7127
25b29d4baba14590c1f8c89cc814dffe082315ca53a69d2574ab925f5eef098f,133674b1519be79b49bf52d5c596aeea3f8a9f9ccb11f248c6026ee5cfc99c91,d5fee2638aece1f3d2e427d2fdf31215150517ea5287b7c621fc8991488e3b2e,8,480,0.0,406.0,0,0,0,0,15,79,406
8514fe827613049166bb6a11cf538d6916075384c7aa742369a87dcfec580ae3,5fa78d2ceaa99048f0ab280af386757b9c68b28c736e9f4748adde68aab70f18,211a7fcafcd434cd2d3bd50c0b5593ec60389db5f88c3f22e821c7a7e9592484,898,2737,530.0,15715.0,530,577,684,763,926,2372,15715
2b302e4de1587338e43b24502cbd6ba7777b5d1cf6e93ddc0b649f3c7d4d0546,ee364947bd6c7e1c1aaf9c9fc10006a87b0d4c847307fe44a2408d4fdd83f08b,44156feab0484ee15cf5266661f9ff522245fd4ac94c0a15b532545ba5a3d3c2,19,1101,4.0,1757.0,4,5,7,9,12,175,1757
2a4b4ea31a8f720190cede899b5fe94e92f011b543183ca23aaf433985ae15f6,e3efeb2f5d255dbc09dd7347012e11075c14de49dcdc3518fe21ca14cd9166f8,d878f314fb77f4a1a4151e62898c9d8fd84fb7d16689910912a1ee37f3a5b909,141,2880,29.0,2025.0,29,30,30,31,33,1798,2025
be54902b3e604b2683b13c5189c5d9b6d6ec605638e38c472b714588fb7bd329,fd4b1116ec85b88a90150be69f0146694a0fbe4e1c534113208edc7def6549e2,f1ba40a35c002645b77cda1ef31de2b2ed6077c7072caf96a8002e5066815492,120,1440,0.0,6515.0,0,0,0,0,0,1013,6515
4fdfe4a6ee8042bec28f6d3e090b0646a096ea7ce4fcd0c176819f0cb04019fe,ab841928ea373c09c223ffa512c71139fa645c384235b313afc0e36d811677d8,4bd9931e8f13626059492ab09536528c45761b46524acc0c36cc03d7eac83bc2,83,718,30.0,555.0,30,31,46,62,78,450,555
f89ca9146c5d816b82acb85bf8431356fe43cc7c09d80732961d883909124fa6,f7d8b09e2f50e7a0025e796a1240190c711ebf64cafdc3afa873f9fd4253705c,820c076ff18f91a0684238f6381ffef4f7c409d07c4794df02554f9daacedea2,628,287,526.0,6457.0,526,529,562,578,618,828,6457
b119861200c718db9fa39a5db828f57c497ff3821abd6ef9d8da1248a40e4bd1,2caaeb682392c6041696104dd918b90556a3412a64ef8516fd1f1a552438a9be,42835d7c3fd46684f3d4668b228e9b14928f84efca68fab0f2fddf5282511d65,185,360,1.0,1485.0,1,1,1,3,69,1331,1485
6bd08649c733f129703e8370a27b3a8cc0fb402c400ea745fbf3e8af79d6beff,eabe82bd3c7a8c623fac14bd25f0b24c68d0fe0dfff3d784490a4bbcbc10c06c,ca2c6be5de5e5f51e71d5771eb5c68784fc179ee7228a68028dcee1bb9229118,2964,795,34.0,311720.0,45,79,358,672,1523,41333,155928
f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,6ed1fe596cc506bf49e93917753dc4e6678eac18f3cdd24fa3d102dbb6636d5e,c35b9536857ee5f18462ea6a263684a035f878dfe80317a38b0e33500b6d06de,925,310,30.0,33629.0,30,83,127,144,195,20475,33629
f3fcc74145a8c8a74218f0da9c6153464c60e3b66f8db1217b602af06e65c804,96f6b534f088b8e34e003a4f197d4f5ed605493e636ca4ef2dc68007926e97cb,3bcbce7d68132f5015bd83a92fdb70a3e69865feabd2fe5cc052ef15108a4c4a,138,288,0.0,1068.0,0,1,1,1,3,986,1068
66c0f75603b9eac1b517b9164e5c7cc6ed903da0fb9b4b1320467b7012fea611,59c78076f559413c8566dabee665cbc1e5d488c67a150432bf6e3368a01be179,e9d36f9868a06f6d5b0ae9ebc50295a5b54f91f36c799421237f11047d50b28a,7488,1445,6200.0,17444.0,6200,6234,6465,7151,8084,12345,17444
d61f941f624ea4a33f5f76f2b0ed748d382b56e518ed2e900c6fd63905d92b7a,a020f16f76371f0e95e3908ec6a996e372c95613a0d5d04e580be27e539d1074,4055896c87cb2f7e9abf21d4b96e1c221b17b60cafd6fba688893bef72fd7bbd,4202,96,94.0,30427.0,94,94,396,1390,6078,30427,30427
2773bf926c17b6f4bc0268929407df5f04f5b91254aaa4c750ee1903c94f99fa,7bb6e812d735ae41541b31d6f24ca826900b83b1100e03b55f9ce2a519b5ddfd,cac0fcc3d61db78e5381898a4b7cf1108f364399a9979910a35112db53376d43,52,359,15.0,584.0,15,30,31,46,47,204,584
9f0c09fc065ea484418928bd5c77fa66383fe672449fb6f9fa1bc88162294279,6cc5171af55c170c1fb732b85ca7120a6b5d9d4929bc28feefeb4821b230d529,3fcbe7a511788caec8e59a5f2f6b2800ab280b5626e435cc821e0c48db55754f,3175,2869,568.0,65359.0,568,586,798,2089,3842,19965,56371
2f565ecdacb965c9af1e89c824ba1af6c5176ce702a83b8a5259bf1c51bf733e,f42387b15e1c9e6bb628f12c1c1c6246327020089421072330cb0ce74a03d5ea,4be7f5ec832bb58b979d185f8eacffc6b50666dabfd13318d0a7db88022fa102,31173,856,1187.0,42655.0,1187,30021,30091,30418,32567,35474,38868
22f70838837cdc0a774d327f711f910ee046a9ccf1b65a579b4685f6ff80023a,bb6924c912897d72a4cbc51193c8a7a2675d161bc6a1c3278a6765ff80fb4536,97dc666d5bd6bf299d2b6a296e3ef3ec1bb54b3ff18300411d127d32cfb56d62,133,1440,0.0,1536.0,0,1,1,1,4,1094,1536
77c63dc84391f79d342bf5b0e558714ac44964d316c587b82afbaa8274268cc5,ae1c07da40610a2c9c26bb5383d972d7d92587e59b15190f0dd7b8d37e52d92e,5231174fb7595748c8b643c904350656af716e77a1857ac9b00fae2b8522d5a4,446,600,0.0,12312.0,0,0,7,18,76,10359,12312
c8e6172971ead769affdf91f0d1229345e7c8333f9d5625025eded99a7d5af54,80fe3c48a2705ef64835a01d242375b34890008c7040bcdf4c655d7f4afde5ec,00d008eadffd689a36361f566c1cc70682b49531d9d5cd04e8473c9538ef52c5,431,6,127.0,1479.0,169,169,169,248,262,1479,1479
a8a8d382f36f930212477a02ab270703d732ade2db14fb229b938103f6477b9e,5bcf67a01a5b5f317413f2e4b8db17bf8b605858e0ce60682f89e51ccc56e502,621650d2ec6df49a7891ce470adf7c01baa3604d7f484559de35a2925a682c5a,232,339,1.0,3048.0,1,1,101,225,285,793,3048
182d863e2bc64c45a9136e565b09d9b77e4dbf16a5c88730d619484d7e9aa34f,b1d7842b605a8d6ae749e0a1369f2dcf904ca6a8944bcb11d42492990cfc7595,6fd862dcbb72968f8bcbd9437081f3d1a7c33d1d206121677f36fcea7a187577,737,288,117.0,5230.0,117,127,182,239,959,4612,5230
2379e90bf0fa203ea082d2d4b7eef9e4d0dc4f84304f46f21dd9b596b4d87dfc,8a00c876163b7f2addda20dd0fa50e3fe5996e89b54c506c814409e5e6b5301c,d86edb9429431441c8b83871adc79d105b84c3c4c28fa8a058b280bb50e62bc5,158,480,46.0,953.0,46,46,93,124,203,550,953
970f0041c221270bce72fecfff2964183ea7b6c6b860ec5c2547449c867652f4,20824b57cff03ac2a6b3be9f9db5ad8707ff48f2b9dd1f6b79cdf60c967e188d,1e25a6a432f2d05bdfa3ad5bb5daf68ca9ca50dbff2e9d467a946f432ce35d65,77,2217,2.0,10729.0,3,4,9,12,23,1380,4565
1911a3f6845861fad0d0fd9e2b05c17371dbbe68d2e587de85529b818a05d209,0b3898754695a3394600c2031c404c804a1b23ac88c2515e8c55309ca574c2dc,a6a888a3aa3b36905a0e42510bec81b5b32310fa4119750a382e6312c886ee66,24,1440,12.0,3346.0,12,14,15,15,15,62,3346
9d82b58a19b573f2c3700785386b90f01894f80f00447fdc8f57d68f97668f75,3930ef8f9ecc6e5e9d182042cc694b7442bcc2e5a3f96161bf6212c60dc6e472,7afb56e345ce9461abbb810ccf8e9cba083e2ef74a28ee385d68e9bc114dc1b9,2486,288,161.0,6524.0,161,316,1028,1987,3986,6283,6524
f541287a174acc250708f322170902df14e61de2b6d39dfaf4e37c0ceffc73ef,193a93238c348efaa5400fc4810ae0d882ecafab0dd09b59eff6f21d57073443,163d028ef619b43c3c3c91142ccee5514de1c3c734b1752e38b1350591d73406,865,288,0.0,6031.0,0,0,8,883,1496,4524,6031
c8e6172971ead769affdf91f0d1229345e7c8333f9d5625025eded99a7d5af54,80fe3c48a2705ef64835a01d242375b34890008c7040bcdf4c655d7f4afde5ec,11bd75f83a144cc93e3f42f289f18bd892dca1913e7d5776e1be9a225bc844ab,8162,2,7619.0,8705.0,7619,7619,7619,7619,8705,8705,8705
c8e6172971ead769affdf91f0d1229345e7c8333f9d5625025eded99a7d5af54,80fe3c48a2705ef64835a01d242375b34890008c7040bcdf4c655d7f4afde5ec,694207787b71eb651a3bbc338945589df6758ee189bc3621a0c9111fb37f5768,2155,6,203.0,7568.0,203,203,206,463,2397,7568,7568
7e5d6fea6a154b4a786d2f285c7c1d48d1324c466da7addc66d397bf768813b3,cb10fed37c994a799a297e24b12fb72316872e4686c63ff43ed6c17387a8881e,880ec673c84799e003b7781b255cbe606f53224c38df48a0e0ae27d72c4e4d98,1128,288,369.0,5092.0,369,382,557,796,1308,4237,5092
518953f2a191c3e4ce2c1f365bfd0f778b5e2a40c78433a54758e1ec5385f8b0,10d7cc5cb081fd91acdc4cd88700b2737c9c43d7cb2e6cd393258dbc1748dbf7,22e19637fde61bd1d62f84068761abee8b4e04ff60bbbb06e87a92198ca3cd61,557,75,185.0,2837.0,185,185,272,343,472,2837,2837
d2a4d0da1699297cefb51ecdfbc8464fb5165c4ca44cddb98c4e5eba5ae1139a,ef890104975a69f82dd78b41eb2ad951993b8120abc12ab6ab9ab0e925b5ec3d,fc9757608c6a52939ae96f9581a19c67849cecdfceb606298ba31359cfe2bb7f,768,72,133.0,2980.0,137,137,337,518,1103,2980,2980
432e502f31a50807a4d894301e68a79ff575f3be6521cab9eb84d0c4d1ed947e,a4990740c2588808194d784fe0625e3e60f1a588f8ed0803a1c51ac2f85b8b47,08c1e2f16efc1bad3c95d8bf8691ce4b87ba54663172b6af3a5baec906028eef,291,288,62.0,1726.0,62,76,203,254,346,641,1726
84b58962b9fedf6d1948bdb2b218617a5c50fbae7db0a354f95ca153faa8735f,61c4432caafca77117695bedf6a5ffc2902adfe4d16663c5909a0ad8b7252120,499bcec99665a5cf262ba41c64c775025809e5a9e79903a8cc64198833520f6a,121,479,46.0,563.0,46,62,93,109,140,299,563
c7806322ba3f907a33d7850e7773a9bea7a7e8d18aa083d69f81c45b034f897d,73997dbcee7acaa9bc5137a5785d6d66863d625a87e7b87ef822c016f61b2b0f,ef247e55bdc3f21f4f9e1372745b59e556aad3555f9379bbe614458f0bf34dda,44,288,0.0,876.0,0,0,0,0,18,639,876
5f3734f85a7ccb54af0a593d6d51af001345eae2f757a5c45654bc5223d3c85d,4a86dfcce790c3148b11e7cf5eeb2585d1bf42b371569d901f8e3dccadc593b5,7215a844c52ad8fdb51e7d2347a73e0e1f113bbaa17d3ca9a9cd143b3d78adcd,414,45,0.0,1952.0,0,0,265,415,517,1952,1952
0ed4559c4bed067d55dcf388c8ab91a88df024243ccc0a8808a963ed0ba319ba,f3ee10d2e1446d2361ee9277e95ae6d8a7ebb1bcfed5859a0bd29a5a689d85b3,e4138544fc9c3adf8ec5d8239f9ea9f5088bf870eed475496e42c3809726f63d,1462,25,10.0,5706.0,26,26,43,172,3901,5706,5706
1b1a303227ecf5277aa130354ed6c9196a0a3a76e614b56425b0ccfd74cc9471,62e9c54007874c64f9f46465e79cb4a75bee14799a3dca6b36c84c61426dd30b,032d780a83332366b97c6b2b6cbc8df68c0ba8bf31ce5c63533720d31a5b5dde,1728,48,1132.0,7352.0,1250,1250,1343,1386,1554,6281,6281
f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,6ed1fe596cc506bf49e93917753dc4e6678eac18f3cdd24fa3d102dbb6636d5e,f84fd276d8504603302d2ef0adbe2b3a6f5aa8c645deb93847eb3917240208b2,2492,24,117.0,7969.0,117,117,224,1975,3634,7969,7969
88c13bca409198e1183406a0d979462f98489bc2d208cca1b92de278a28e596f,99ffd5dfd94fac6da93917610c862c59b30fd1f964e316219e8f18a87672b60b,d365d16eac7880b6e08b20587ec2b6acf1dc6e87f9ae4f77eb2e820289d96264,836,24,109.0,7971.0,109,109,250,390,609,7971,7971
88c13bca409198e1183406a0d979462f98489bc2d208cca1b92de278a28e596f,7fd6cf8ed07f3f352ed275eb420e899d86a8636b8cf86e3aef412b5273389e1e,9812b4d1384c0de7236c0274f0c91fdb463afff600686d6de1a352f55e27bbbf,1293,24,484.0,3800.0,484,484,718,985,1484,3800,3800
bbdb85fd83f891f09f40d2ce0e097b1ab04e4bcbf3fbba1f1cd49c8d4e23068a,19790909084ba76d43576aa09a426e2a1a4a61ca5c684bc54d479add8b3eeba2,dc3672ad2573f1668079de2bdf2d322b7f3231c14028e603c5b2edcf9d40690c,2,24,0.0,63.0,0,0,0,0,0,63,63
7aa0f8b221c579f9fab07bea9d93fdcc3c7ea09cfdf281ed97958f148471c6e5,0a80fcc5a73fa91c18c47bfab006543d26ce5afe3c1d2d6c34e5352f1684dd73,e94f24504975a8415c52e3e4d76f55aa1fd7f7f3b8b8939e5fc99843958b466b,2440,48,1937.0,3990.0,1937,1937,2240,2358,2501,3990,3990
6b0e8f7e365dbf31fd3876c4a6af805a299c4a391d49b3937314453d4fd10874,896e4afbea0a739c64ff343850e76ebde14bb693cb847992ce40bba868c2c145,2db2c2e0bdd12a51938841860683879f10fee466a186a4c2af249906bc66f9d7,2339,96,296.0,12037.0,296,296,454,608,2770,12037,12037
a13876e7f5f1150478cae3c59d1924a385e62076dcc68970cb55df18ab72c969,0d5134c5b914e413573a538688676d188b6acf2b2d090253757029a816f87cfc,8db80eb9139e9608d43c537321f47323ee819db4f9add73fb789986bff5f4bcb,144209,48,43702.0,600069.0,43702,43702,50702,56807,174919,600069,600069
a1cba49820e86f3698e13ec8528b665062e3a66748bb440f6ce0184de661a960,80394c2142caa97bf56bf0195a4fe76f90e3f40fe93ae445fb25a1da161cbf0a,674432af63b8ddcbfe263cb23dbd2bc3d996c0e0a45a34b22be17d2e488edf9f,2351,72,55.0,16111.0,62,62,66,324,3429,16111,16111
f4d40f8b2840cab29e37e27533832a01698ca3002f23263522327a811a146787,e540544702ab59593ee14045c9e194bd3c01cb6cd2e9ec67a6780cdc43e0d9b3,5b09a4db1a67ff0a965db200f33be2e35cfe8b74171f06a063649946a1c6bd9e,58,5,4.0,98.0,4,4,9,87,96,98,98
80fadb700e63c11faa6c64b28aae0ca816ace7ee40a660daeceff5b1cf67527c,02dad8f3340b770cc60b79b0efb0ae41959ffd02b5b3c6e8714fea92fcddd3fc,bebde7ba5d4b4eab7e4dddc5764b9744ffcfc4b93a5b54c6803732a1dc50313b,238,1,238.0,238.0,238,238,238,238,238,238,238
688478240d9dadf7a22ba3e58cc704d8f3f3db55bf9617ba125a7a8069cea596,173c114f88aef316478156c7c48fe670983a242c1a920071fa293c5245f85d2c,11bd94318eda09c01712fa99b361409cbbd6132a9995e1655027a7084c8428ee,101446,96,93294.0,138654.0,93294,93294,96119,100255,104662,138654,138654
7e2531c7692e69c8aa1802fdcbcf81bc2db18c88af29acc9c81767294084269d,48cd56d447054a5049b85d6d7a02bde3bab3bfda3061e4a941f45778bbb96bcc,f5373cb2d55c365abb55e3eb6724639bcd3df2102ace93421561babdbc4896bc,99,146,0.0,1562.0,0,0,7,14,35,1328,1562
0ed4559c4bed067d55dcf388c8ab91a88df024243ccc0a8808a963ed0ba319ba,1ccd6b88564b3ae71c976cf7aabafc5a6b8c24f5f68b5562075c166985353692,242a67de8818a2d39bd55aeb02a8d76167adf8aaee00ecfb0ee61d15696b8b71,12,3690,1.0,1784.0,1,2,4,6,9,155,1081
1972c050b8ff0dd79bfd9c5bbd7b456cfc689a61afb9964e08b17228e9c9e725,e2bd443c872d34a85d6d9ba9b6319b6c26c66e5d72a0044c2079081a6fe6acc7,e7eb8ecbda7e9ab629812ff3edf8e6022baa476cbeda81e50c87c13dfb62cc17,1134,24,656.0,2106.0,656,656,875,1046,1234,2106,2106
7ad28f75edb9dd911ceecab0342068ab2afa762fb5388f2d04a9954246d5f7da,89cc2e093673decb0458cf346b0e8c58cdf029ae02c95d21745d0b7dc3983e90,0cd957ca4513ace06a3528777161e3c5efc93553c453e1b1da06811533adeac3,3345,30,2694.0,4808.0,2694,2694,3073,3204,3624,4808,4808
624fa8edc3937065dc4188dbc723c1436145e6c550f341c826acbe1ff508851d,81b2e32fe3dd06f41647fe487412fe3afbe790a728065970901ca8ddb8d88616,ed836e7e2090c839d1363d214b8e5bfc04f6f34cf1ad69cfe6f88830ff3fe598,3090,12,1407.0,6212.0,1407,1407,1750,2736,3484,6212,6212
afc1b9fea80dc3d2a35473ca91aa07b6f6e2ff977b251f280e7e5da1ac79b481,4938a92b6fb575deaaf765582aabe271a0c9372675ee68e68174942301de31dd,ee3c87ecb43eb3be403522c7c3f6d551c28c250196d92eaaf93c492a05020077,8882,1,8882.0,8882.0,8882,8882,8882,8882,8882,8882,8882
6da6c111ceffd672331696474c769da458a32aa92d073833a96d930786cda421,3963b0de3255ac93e899ca96eedbad219a9208d815cac25faa3abbb7f627b3d3,454c8f33b2943197c596f03be9447dc9051b38d1688157bb70bbb8daac110d51,112,12,29.0,941.0,29,29,33,39,41,941,941
87b3387769103e27e35a340be403b699f5c966ce1d3559e456950cf6c02686b4,7d8959f115f56de92ef7a230b11d031989d07ca64ee1246c02e32440a82a62f0,f5b31925b5656ddcf82d8b7251601d0533d6d9c4bf0154a9d96f22deae52dd80,495,48,235.0,3579.0,235,235,282,361,500,3579,3579
f6d8e3f56bfd775fa971c8558d0ccf5b0d814e106e480e064ab1d07ecb1ceabb,aeac5a3fda326cbcfd52f8d84490e4e82ec35460b6252d3c0c786caefe72be32,4b7b1f17c36f82ffc0feb53bd612689969d258fdaceef1b2bff0fd8a3dc64fa1,9058,24,7817.0,13007.0,7817,7817,8147,8653,9404,13007,13007
22ba037a82f32ac6d284364af48c54eeeb8da7f1db8c013c0c16c09c917044b1,0ab2d6d3faf4e92c1182f68b3b345bc295c8a6ca035f59557054e7ed689aed68,f42d51f344b35f41ccbf80bfa036188f326ffc6ce3272dff2529cfbe85449fcd,671,24,509.0,2364.0,509,509,539,565,627,2364,2364
bce7c58523fefecf56862ae0e8b292b3d50834422bc093729c81f191cd4876f9,7bae880a98d3e81f1e94a129f2d110016f3b3e9b757fdcfe68de4538b3a4f68d,6f99bc2afff00fea6e83ad273458eaf4dee2a058bc850c7c52c2242d30218adc,160,17,0.0,578.0,0,0,10,19,391,578,578
d39778d2c7f0524862c995962e460177217f80c3367f5ab87ef0f3826bf4697b,0bf15590ed4b4257650cbbe53ad9cbe7cb181ae2f75cf1eff77fa0dd60e8096f,f5fdce5b47232a5ceab5f4b85d8414ed6981f5aff678ea4d1763ef4a7fd93f40,6539,24,764.0,10574.0,764,764,6293,6930,8281,10574,10574
976cd817f2be6ceed28910f6089babd45122ec03ac997a4566a9bc30b10c6082,60c4d1518986fe0dc73e2947b0f93d2e8d82f79c882be841830fbf90d21decdc,3407492bd8aadbc7913a4a75c6cfaf990437978b92bc3cff97b56f878983effb,29,19,2.0,220.0,2,2,8,21,28,220,220
efd511e7a6bb48fbff316406582068e230ca1ce80e7bfa67cf2e398acd43cb35,7bd7e2bf570cbfd6ebd72c628aa8bff1fc9627b8052d8960fd94609af575d663,95643c2f2e874979ac9c172d9f58b8010cb724d66c71ea52916d95cd72d2df68,215223,1,215223.0,215223.0,215223,215223,215223,215223,215223,215223,215223
1991fd4afcefa8217379bc8bb8e24ab66366764a53dba4445217237760ca52a7,74d46ccd1dda10edeb0674083e0369267700a7c7f832e0f9c46d9bf52f678a88,9e85825365cbe26f6ec56af6fbd8e084c62ddccfa2237dbc110c3396843af35f,4059,4,136.0,7287.0,136,136,136,4298,4516,7287,7287
b9fd0c89fd078567a10469271597bbe494144b4f111e9143d1d3804cf78a38ed,f68aa5fe848ed6c681765532befd3b4787c07546cad70ade70d88531087d0ae4,67eaf4e3924c09e8d7aa4dd723a66206be8a70537265917004f7548b2a5d411d,14954,1,14954.0,14954.0,14954,14954,14954,14954,14954,14954,14954
f7e4bf2aa206c56432f480195ae155b355b62db8347f054dd16d3185afe018be,4542d76e602ae609fc576cf6e8d8bbc2792cd2a13309ae2f1daaba3cf45c817d,bf045eda73898ac15ad9aa0d09e111ed86d5cc8d9ac94f593289bcebaacc48f0,461,1,461.0,461.0,461,461,461,461,461,461,461
1b68e83edf116a10df78ea2210f6748d556ce9eb1774f9134c05c6b5769423ac,d42b0a6a8bfb51257d2c838fc41e1da1b74cf7af780013baeb799335efd0d8fb,cfed695b2b3d3f6dd618dc3cb3aad22e95e6834d9aef8f10b17d3c254c56a40a,20,142234,0.0,30142.0,0,1,5,8,17,109,11559
01fb82e0d2dad9e75530a7ffd08f41bb0b26f9e2e6aad4e47dfbf0a0d93729ab,fc79c18521f7d842181e97fc181e278be0fb312024e86bb92158f4dbe2fc5eb8,e2de4efa2e47e46e83bc3399b0cd5cc27fb28b1c69f9fdca3c6feece910e5ee6,1995,289,1290.0,10835.0,1290,1323,1415,1495,2146,6989,10835
771f4cf40c6a570fe2526bff3536d06e2015c5b5367afb494a474a2d22b217de,e1d57af1af2dbf75b891b28ecef15cd31e3c7ad832e2a33d72cc50a8d75aec75,d7a1c5df3a3308abfa0aa3f52b91a5ba3c764935c4145dd18936f1062dc28236,7008,288,4875.0,39907.0,4875,4957,5691,6390,7237,21746,39907
58709d4820f2bad940b23fe998786b0e0fe235f7f51ff19325fabe3e9d42171b,d6bc0aba49530447958be55e057b831ee5a5359a2fcd7cc8d11367523ab61dbc,fde4a539e1a7706d1efa6323ed69f846a6d0d451453c23cd4984834a79528bcb,1250,720,421.0,7343.0,421,453,631,851,1536,4706,7343
059b9dc14e70033929032caf79811d50ae93476a247eee24fd50c66acc9ff818,7b0a2c7c93f49b0709e446c0a486ef78aa7f7a8b58afba3aebbb4b6bd1c73d38,c13deff6d110689dfce2618fd49ddef77ff1d6f70f3512037ddb3fb2df9ea5e8,1,660,1.0,25.0,1,1,1,1,1,7,13
2785fa2d4a235238fc0e0b4ca09b8c0dde4cfcc6b63cd143b061e7406017f54a,192352920c3bc54efa598559a2a1977aa1ebf2d2c36957ea442aa7782920cf30,e75b74c64227378bcf45dcf78b30751ff56043237aea67b97e3d90dc3d1def0d,183,8640,34.0,104473.0,42,47,67,89,109,613,104473
0d6ac95b9c162d1d0f4c8734364157aa3fe6908431a23bb3144a0ccfcc96d448,30dc2ccec4b15f10f7d7c2ece54293e1eaa7603282c997f956b5cd520d9354cb,54c7b0cfb3895d044b5b6686e0ac1cca8fb3ca38f7ff90065f4cd5a2a105d7f9,1183,551,104.0,10452.0,109,134,868,868,1721,2542,3593
b445f5b71cf970f495d1ecd7f0ad10a6d5482a912471c4c6c42cb8ac6ce6f5c3,1b61ac3838950c2ea28d46c8989567c4796e3bc4c9d2c5dea9f88482f77e2b24,073bbe2040ce6b584d9af70e40d5ccdacd6f096c7f7934a0b70631d965c0354c,3,11522,0.0,7064.0,0,0,0,2,3,24,1773
