# started on Mon Nov 27 16:49:52 2023

#           time             counts unit events
   690.028349922    <not supported>      LLC-prefetch-misses                                         
   720.029092772     12,814,502,199      LLC-loads                                                     (50.00%)
   720.029092772      1,614,184,430      LLC-load-misses           #   11.59% of all LL-cache hits     (50.00%)
   720.029092772      3,804,131,150      LLC-stores                                                    (50.00%)
   720.029092772      1,546,395,741      LLC-store-misses                                              (50.00%)
   720.029092772    <not supported>      LLC-prefetch-misses                                         
   750.029817759      9,419,448,141      LLC-loads                                                     (50.00%)
   750.029817759      1,500,328,668      LLC-load-misses           #   10.94% of all LL-cache hits     (50.00%)
   750.029817759      2,768,074,294      LLC-stores                                                    (50.00%)
   750.029817759      1,085,499,715      LLC-store-misses                                              (50.00%)
   750.029817759    <not supported>      LLC-prefetch-misses                                         
   780.030600856     14,101,596,022      LLC-loads                                                     (50.00%)
   780.030600856      1,579,860,333      LLC-load-misses           #   11.50% of all LL-cache hits     (50.00%)
   780.030600856      4,255,660,206      LLC-stores                                                    (50.00%)
   780.030600856      1,729,851,059      LLC-store-misses                                              (50.00%)
   780.030600856    <not supported>      LLC-prefetch-misses                                         
   810.031408244     14,709,774,704      LLC-loads                                                     (50.00%)
   810.031408244      1,608,131,172      LLC-load-misses           #   11.67% of all LL-cache hits     (50.00%)
   810.031408244      4,642,476,195      LLC-stores                                                    (50.00%)
   810.031408244      1,836,168,150      LLC-store-misses                                              (50.00%)
   810.031408244    <not supported>      LLC-prefetch-misses                                         
