# started on Mon Nov 27 17:04:55 2023

#           time             counts unit events
   630.016010031      1,333,389,388      LLC-store-misses                                              (50.00%)
   630.016010031    <not supported>      LLC-prefetch-misses                                         
   660.016815806     17,367,922,192      LLC-loads                                                     (50.00%)
   660.016815806      1,594,664,956      LLC-load-misses           #   10.91% of all LL-cache hits     (50.00%)
   660.016815806      5,359,877,251      LLC-stores                                                    (50.00%)
   660.016815806      2,182,202,793      LLC-store-misses                                              (50.00%)
   660.016815806    <not supported>      LLC-prefetch-misses                                         
   690.017607258      9,262,894,481      LLC-loads                                                     (50.00%)
   690.017607258      1,449,634,311      LLC-load-misses           #   10.10% of all LL-cache hits     (50.00%)
   690.017607258      2,753,117,494      LLC-stores                                                    (50.00%)
   690.017607258      1,081,056,404      LLC-store-misses                                              (50.00%)
   690.017607258    <not supported>      LLC-prefetch-misses                                         
   720.018542635     12,696,129,529      LLC-loads                                                     (50.00%)
   720.018542635      1,512,326,714      LLC-load-misses           #   10.59% of all LL-cache hits     (50.00%)
   720.018542635      3,789,998,388      LLC-stores                                                    (50.00%)
   720.018542635      1,519,999,589      LLC-store-misses                                              (50.00%)
   720.018542635    <not supported>      LLC-prefetch-misses                                         
   750.019404268     10,541,416,896      LLC-loads                                                     (50.00%)
   750.019404268      1,459,676,916      LLC-load-misses           #   10.35% of all LL-cache hits     (50.00%)
   750.019404268      3,191,645,517      LLC-stores                                                    (50.00%)
   750.019404268      1,258,523,496      LLC-store-misses                                              (50.00%)
   750.019404268    <not supported>      LLC-prefetch-misses                                         
   780.020339225     11,522,802,816      LLC-loads                                                     (50.00%)
   780.020339225      1,455,146,901      LLC-load-misses           #   10.40% of all LL-cache hits     (50.00%)
   780.020339225      3,370,945,251      LLC-stores                                                    (50.00%)
   780.020339225      1,347,174,160      LLC-store-misses                                              (50.00%)
   780.020339225    <not supported>      LLC-prefetch-misses                                         
   810.021194167     11,197,934,329      LLC-loads                                                     (50.00%)
   810.021194167      1,427,995,466      LLC-load-misses           #   10.29% of all LL-cache hits     (50.00%)
   810.021194167      3,385,341,598      LLC-stores                                                    (50.00%)
   810.021194167      1,335,959,906      LLC-store-misses                                              (50.00%)
   810.021194167    <not supported>      LLC-prefetch-misses                                         
