# started on Tue Dec 12 22:22:08 2023

#           time             counts unit events
   480.028249355      1,185,690,992      LLC-load-misses           #    8.13% of all LL-cache hits     (60.00%)
   480.028249355      4,532,959,697      LLC-stores                                                    (40.00%)
   480.028249355      1,800,403,245      LLC-store-misses                                              (40.00%)
   480.028249355    <not supported>      LLC-prefetch-misses                                         
   510.029143320    957,524,774,929      instructions                                                  (60.00%)
   510.029143320     15,625,990,151      LLC-loads                                                     (60.00%)
   510.029143320      1,360,436,719      LLC-load-misses           #    9.28% of all LL-cache hits     (60.00%)
   510.029143320      4,726,724,054      LLC-stores                                                    (40.00%)
   510.029143320      1,956,779,098      LLC-store-misses                                              (40.00%)
   510.029143320    <not supported>      LLC-prefetch-misses                                         
   540.030002619    884,808,588,747      instructions                                                  (60.00%)
   540.030002619     13,636,247,129      LLC-loads                                                     (60.00%)
   540.030002619      1,184,854,142      LLC-load-misses           #    8.12% of all LL-cache hits     (60.00%)
   540.030002619      4,470,750,383      LLC-stores                                                    (40.00%)
   540.030002619      1,776,177,595      LLC-store-misses                                              (40.00%)
   540.030002619    <not supported>      LLC-prefetch-misses                                         
   570.030854960    943,929,311,589      instructions                                                  (60.00%)
   570.030854960     15,483,863,565      LLC-loads                                                     (60.00%)
   570.030854960      1,316,560,893      LLC-load-misses           #    8.99% of all LL-cache hits     (60.00%)
   570.030854960      4,668,193,985      LLC-stores                                                    (40.00%)
   570.030854960      1,927,164,177      LLC-store-misses                                              (40.00%)
   570.030854960    <not supported>      LLC-prefetch-misses                                         
   600.031688479    879,518,106,702      instructions                                                  (60.00%)
   600.031688479     13,539,996,263      LLC-loads                                                     (60.00%)
   600.031688479      1,176,901,473      LLC-load-misses           #    8.07% of all LL-cache hits     (60.00%)
   600.031688479      4,422,834,442      LLC-stores                                                    (40.00%)
   600.031688479      1,763,581,372      LLC-store-misses                                              (40.00%)
   600.031688479    <not supported>      LLC-prefetch-misses                                         
   630.032956527    966,049,603,500      instructions                                                  (60.00%)
   630.032956527     15,837,350,128      LLC-loads                                                     (60.00%)
   630.032956527      1,333,962,910      LLC-load-misses           #    9.11% of all LL-cache hits     (60.00%)
   630.032956527      4,733,185,572      LLC-stores                                                    (40.00%)
   630.032956527      1,965,959,904      LLC-store-misses                                              (40.00%)
   630.032956527    <not supported>      LLC-prefetch-misses                                         
   660.033863111    888,265,679,785      instructions                                                  (60.00%)
   660.033863111     13,876,815,688      LLC-loads                                                     (60.00%)
   660.033863111      1,196,589,273      LLC-load-misses           #    8.19% of all LL-cache hits     (60.00%)
   660.033863111      4,505,755,496      LLC-stores                                                    (40.00%)
   660.033863111      1,788,237,072      LLC-store-misses                                              (40.00%)
   660.033863111    <not supported>      LLC-prefetch-misses                                         
   690.034861672    948,491,392,929      instructions                                                  (60.00%)
   690.034861672     15,595,805,718      LLC-loads                                                     (60.00%)
   690.034861672      1,343,179,858      LLC-load-misses           #    9.16% of all LL-cache hits     (60.00%)
   690.034861672      4,674,033,804      LLC-stores                                                    (40.00%)
   690.034861672      1,939,532,644      LLC-store-misses                                              (40.00%)
   690.034861672    <not supported>      LLC-prefetch-misses                                         
   720.035899840    881,996,728,129      instructions                                                  (60.00%)
   720.035899840     13,666,336,681      LLC-loads                                                     (60.00%)
   720.035899840      1,196,376,200      LLC-load-misses           #    8.19% of all LL-cache hits     (60.00%)
   720.035899840      4,456,963,015      LLC-stores                                                    (40.00%)
   720.035899840      1,768,304,443      LLC-store-misses                                              (40.00%)
   720.035899840    <not supported>      LLC-prefetch-misses                                         
   750.036854175    974,871,091,129      instructions                                                  (60.00%)
   750.036854175     16,097,637,705      LLC-loads                                                     (60.00%)
   750.036854175      1,336,491,565      LLC-load-misses           #    9.10% of all LL-cache hits     (60.00%)
   750.036854175      4,891,036,842      LLC-stores                                                    (40.00%)
   750.036854175      2,020,626,824      LLC-store-misses                                              (40.00%)
   750.036854175    <not supported>      LLC-prefetch-misses                                         
   780.037815338    849,477,688,968      instructions                                                  (60.00%)
   780.037815338     13,036,541,700      LLC-loads                                                     (60.00%)
   780.037815338      1,182,590,239      LLC-load-misses           #    8.10% of all LL-cache hits     (60.00%)
   780.037815338      4,197,450,232      LLC-stores                                                    (40.00%)
   780.037815338      1,659,646,398      LLC-store-misses                                              (40.00%)
   780.037815338    <not supported>      LLC-prefetch-misses                                         
   810.038766120    986,430,125,370      instructions                                                  (60.00%)
   810.038766120     16,402,032,127      LLC-loads                                                     (60.00%)
   810.038766120      1,354,886,189      LLC-load-misses           #    9.23% of all LL-cache hits     (60.00%)
   810.038766120      4,972,552,976      LLC-stores                                                    (40.00%)
   810.038766120      2,060,107,456      LLC-store-misses                                              (40.00%)
   810.038766120    <not supported>      LLC-prefetch-misses                                         
