# started on Mon Nov 27 16:34:49 2023

#           time             counts unit events
   720.019864294      4,664,362,089      LLC-stores                                                    (50.00%)
   720.019864294      1,838,294,272      LLC-store-misses                                              (50.00%)
   720.019864294    <not supported>      LLC-prefetch-misses                                         
   750.022123146     15,571,045,750      LLC-loads                                                     (50.00%)
   750.022123146      1,583,314,142      LLC-load-misses           #   10.39% of all LL-cache hits     (50.00%)
   750.022123146      4,675,490,273      LLC-stores                                                    (50.00%)
   750.022123146      1,928,068,478      LLC-store-misses                                              (50.00%)
   750.022123146    <not supported>      LLC-prefetch-misses                                         
   780.022831083     14,073,952,043      LLC-loads                                                     (50.00%)
   780.022831083      1,638,431,389      LLC-load-misses           #   10.78% of all LL-cache hits     (50.00%)
   780.022831083      4,556,354,481      LLC-stores                                                    (50.00%)
   780.022831083      1,759,531,294      LLC-store-misses                                              (50.00%)
   780.022831083    <not supported>      LLC-prefetch-misses                                         
   810.023616087     15,947,614,281      LLC-loads                                                     (50.00%)
   810.023616087      1,562,682,464      LLC-load-misses           #   10.26% of all LL-cache hits     (50.00%)
   810.023616087      4,809,121,744      LLC-stores                                                    (50.00%)
   810.023616087      1,978,710,076      LLC-store-misses                                              (50.00%)
   810.023616087    <not supported>      LLC-prefetch-misses                                         
